2019-11-18 20:03:30.512 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 950$
2019-11-18 20:03:30.513 [main] INFO  games.Slot - У Вас 950$, ставка - 10$
2019-11-18 20:03:30.513 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.515 [main] INFO  games.Slot - первый барабан - 0 второй - 3 третий - 3
2019-11-18 20:03:30.515 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 940$
2019-11-18 20:03:30.516 [main] INFO  games.Slot - У Вас 940$, ставка - 10$
2019-11-18 20:03:30.516 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.516 [main] INFO  games.Slot - первый барабан - 3 второй - 0 третий - 0
2019-11-18 20:03:30.517 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 930$
2019-11-18 20:03:30.517 [main] INFO  games.Slot - У Вас 930$, ставка - 10$
2019-11-18 20:03:30.519 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.519 [main] INFO  games.Slot - первый барабан - 6 второй - 2 третий - 0
2019-11-18 20:03:30.522 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 920$
2019-11-18 20:03:30.522 [main] INFO  games.Slot - У Вас 920$, ставка - 10$
2019-11-18 20:03:30.523 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.523 [main] INFO  games.Slot - первый барабан - 5 второй - 5 третий - 5
2019-11-18 20:03:30.523 [main] INFO  games.Slot - Поздравляем!!! Ваш выигрыш 1000$, теперь капитал составляет - 1920$
2019-11-18 20:03:30.524 [main] INFO  games.Slot - У Вас 1920$, ставка - 10$
2019-11-18 20:03:30.525 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.525 [main] INFO  games.Slot - первый барабан - 4 второй - 3 третий - 6
2019-11-18 20:03:30.525 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 1910$
2019-11-18 20:03:30.526 [main] INFO  games.Slot - У Вас 1910$, ставка - 10$
2019-11-18 20:03:30.526 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.527 [main] INFO  games.Slot - первый барабан - 6 второй - 5 третий - 6
2019-11-18 20:03:30.527 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 1900$
2019-11-18 20:03:30.528 [main] INFO  games.Slot - У Вас 1900$, ставка - 10$
2019-11-18 20:03:30.528 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.528 [main] INFO  games.Slot - первый барабан - 0 второй - 6 третий - 3
2019-11-18 20:03:30.529 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 1890$
2019-11-18 20:03:30.529 [main] INFO  games.Slot - У Вас 1890$, ставка - 10$
2019-11-18 20:03:30.529 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.530 [main] INFO  games.Slot - первый барабан - 2 второй - 5 третий - 5
2019-11-18 20:03:30.530 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 1880$
2019-11-18 20:03:30.531 [main] INFO  games.Slot - У Вас 1880$, ставка - 10$
2019-11-18 20:03:30.531 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
